作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
"050771","唐模様","からもよう","からもよう","","","","","NDC 913","旧字旧仮名","なし",2011-09-09,2014-09-16,"https://www.aozora.gr.jp/cards/000050/card50771.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷 ","","","","","","","","","","","","門田裕志","川山隆","https://www.aozora.gr.jp/cards/000050/files/50771_ruby_44353.zip","2011-08-07","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50771_44652.html","2011-08-07","ShiftJIS","JIS X 0208","0"
"050772","鑑定","かんてい","かんてい","","","","","NDC 913","旧字旧仮名","なし",2011-09-09,2014-09-16,"https://www.aozora.gr.jp/cards/000050/card50772.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷 ","","","","","","","","","","","","門田裕志","川山隆","https://www.aozora.gr.jp/cards/000050/files/50772_ruby_44350.zip","2011-08-07","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50772_44653.html","2011-08-07","ShiftJIS","JIS X 0208","0"
"004591","聞きたるまゝ","ききたるまま","ききたるまま","","","","","NDC 913","旧字旧仮名","なし",2007-05-07,2014-09-21,"https://www.aozora.gr.jp/cards/000050/card4591.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日第1刷","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷","","","","","","","","","","","","門田裕志","土屋隆","https://www.aozora.gr.jp/cards/000050/files/4591_ruby_26478.zip","2007-04-09","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/4591_26585.html","2007-04-09","ShiftJIS","JIS X 0208","0"
"048396","菊あわせ","きくあわせ","きくあわせ","","","","「文藝春秋」1932（昭和7）年1月号","NDC 913","新字新仮名","なし",2015-11-10,2015-10-17,"https://www.aozora.gr.jp/cards/000050/card48396.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","文豪怪談傑作選　泉鏡花集　黒壁","ちくま文庫、筑摩書房","2006（平成18）年10月10日","2006（平成18）年10月10日第1刷","2006（平成18）年10月10日第1刷","鏡花全集　第二十三卷","岩波書店","1942（昭和17）年6月22日","","","","","","","","","門田裕志","坂本真一","https://www.aozora.gr.jp/cards/000050/files/48396_ruby_57445.zip","2015-10-17","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/48396_57482.html","2015-10-17","ShiftJIS","JIS X 0208","0"
"000363","義血侠血","ぎけつきょうけつ","きけつきようけつ","","","","「読売新聞」1894（明治27）年11月1日～30日","NDC 913","新字新仮名","なし",1999-10-23,2014-09-17,"https://www.aozora.gr.jp/cards/000050/card363.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","高野聖","角川文庫、角川書店","1971（昭和46）年4月20日改版初版","1999（平成11）年2月10日改版40版","","","","","","","","","","","","","真先芳秋","鈴木厚司","https://www.aozora.gr.jp/cards/000050/files/363_ruby_2654.zip","2005-12-24","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000050/files/363_20915.html","2005-12-24","ShiftJIS","JIS X 0208","0"
"048402","甲乙","きのえきのと","きのえきのと","","","","「女性」1925（大正14）年1月号","NDC 913","新字新仮名","なし",2017-09-07,2017-09-08,"https://www.aozora.gr.jp/cards/000050/card48402.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","文豪怪談傑作選　泉鏡花集　黒壁","ちくま文庫、筑摩書房","2006（平成18）年10月10日","2006（平成18）年10月10日第1刷","2006（平成18）年10月10日第1刷","鏡花全集　第二十二卷","岩波書店","1940（昭和15）年11月20日","","","","","","","","","門田裕志","坂本真一","https://www.aozora.gr.jp/cards/000050/files/48402_ruby_62510.zip","2017-09-08","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000050/files/48402_62552.html","2017-09-08","ShiftJIS","JIS X 0208","1"
"003547","木の子説法","きのこせっぽう","きのこせつほう","","","","","NDC 913","新字新仮名","なし",2001-09-17,2014-09-17,"https://www.aozora.gr.jp/cards/000050/card3547.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","泉鏡花集成8","ちくま文庫、筑摩書房","1996（平成8）年5月23日","1996（平成8）年5月23日第1刷","","鏡花全集","岩波書店","1942（昭和17）年7月刊行開始","","","","","","","","","門田裕志","林幸雄","https://www.aozora.gr.jp/cards/000050/files/3547_ruby_19575.zip","2005-09-26","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/3547_19576.html","2005-09-26","ShiftJIS","JIS X 0208","0"
"003657","茸の舞姫","きのこのまいひめ","きのこのまいひめ","","","","","NDC 913","新字新仮名","なし",2007-03-09,2014-09-21,"https://www.aozora.gr.jp/cards/000050/card3657.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","泉鏡花集成6","ちくま文庫、筑摩書房","1996（平成8）年3月21日","1996（平成8）年3月21日第1刷","　","鏡花全集　第十七卷","岩波書店","1942（昭和17）年1月24日","","","","","","","","","門田裕志","高柳典子","https://www.aozora.gr.jp/cards/000050/files/3657_ruby_26022.zip","2007-02-11","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/3657_26095.html","2007-02-11","ShiftJIS","JIS X 0208","0"
"004249","城崎を憶ふ","きのさきをおもう","きのさきをおもう","","","","","NDC 915","旧字旧仮名","なし",2002-05-20,2016-02-02,"https://www.aozora.gr.jp/cards/000050/card4249.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","","","","","","","","","","","","","門田裕志","米田進","https://www.aozora.gr.jp/cards/000050/files/4249_ruby_6279.zip","2016-02-02","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000050/files/4249_6475.html","2016-02-02","ShiftJIS","JIS X 0208","2"
"048397","貴婦人","きふじん","きふしん","","","","「三越」1911（明治44）年10月","NDC 913","新字旧仮名","なし",2009-05-23,2014-09-21,"https://www.aozora.gr.jp/cards/000050/card48397.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","日本幻想文学集成1　泉鏡花","国書刊行会","1991（平成3）年3月25日","1995（平成7）年10月9日初版第5刷","1991（平成3）年3月25日初版第1刷","泉鏡花全集","岩波書店","1940（昭和15）年 ","","","","","","","","","門田裕志","川山隆","https://www.aozora.gr.jp/cards/000050/files/48397_ruby_34594.zip","2009-05-10","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/48397_35155.html","2009-05-10","ShiftJIS","JIS X 0208","0"
"057486","銀鼎","ぎんかなえ","きんかなえ","","","","「国本　第一巻第七号」国本社、1921（大正10）年7月1日","NDC 913","新字旧仮名","なし",2016-09-07,2016-09-02,"https://www.aozora.gr.jp/cards/000050/card57486.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","新編　泉鏡花集　第十巻","岩波書店","2004（平成16）年4月23日","2004（平成16）年4月23日第1刷","2004（平成16）年4月23日第1刷","新柳集","春陽堂","1922（大正11）年1月1日","","","","","","","","","日根敏晶","門田裕志","https://www.aozora.gr.jp/cards/000050/files/57486_ruby_59584.zip","2016-09-02","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/57486_59626.html","2016-09-02","ShiftJIS","JIS X 0208","0"
"050105","金時計","きんどけい","きんとけい","","","","「侠黒兒」少年文學、博文館、1893（明治26）年6月28日","NDC 913","新字新仮名","なし",2014-09-25,2014-09-25,"https://www.aozora.gr.jp/cards/000050/card50105.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","泉鏡花集成1","ちくま文庫、筑摩書房","1996（平成8）年8月22日","1996（平成8）年8月22日第1刷","1996（平成8）年8月22日第1刷","鏡花全集　第一卷","岩波書店","1942（昭和17）年7月30日","","","","","","","","","門田裕志","清角克由","https://www.aozora.gr.jp/cards/000050/files/50105_ruby_54181.zip","2014-08-21","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50105_54220.html","2014-08-21","ShiftJIS","JIS X 0208","0"
"050788","九九九会小記","くくくかいしょうき","くくくかいしようき","","","","「三田文学　第三巻第八号」三田文学会、1928（昭和3）年8月1日","NDC 914","旧字旧仮名","なし",2017-11-04,2017-10-25,"https://www.aozora.gr.jp/cards/000050/card50788.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷","","","","","","","","","","","","門田裕志","岡村和彦","https://www.aozora.gr.jp/cards/000050/files/50788_ruby_63011.zip","2017-10-25","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50788_63059.html","2017-10-25","ShiftJIS","JIS X 0208","0"
"001175","草あやめ","くさあやめ","くさあやめ","","","","","NDC 913","新字旧仮名","なし",2001-03-03,2014-09-17,"https://www.aozora.gr.jp/cards/000050/card1175.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","日本の名随筆1　花","作品社","1983（昭和58）年2月25日","1988（昭和63）年5月20日第13刷","","鏡花全集　巻二十八","岩波書店","1942（昭和17）年11月30日","","","","","","","","","真先芳秋","kazuishi","https://www.aozora.gr.jp/cards/000050/files/1175_ruby_20312.zip","2005-11-08","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000050/files/1175_20313.html","2005-11-08","ShiftJIS","JIS X 0208","0"
"050773","くさびら","くさびら","くさひら","","","","","NDC 914","旧字旧仮名","なし",2011-09-14,2014-09-16,"https://www.aozora.gr.jp/cards/000050/card50773.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷 ","","","","","","","","","","","","門田裕志","川山隆","https://www.aozora.gr.jp/cards/000050/files/50773_ruby_44366.zip","2011-08-07","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50773_44654.html","2011-08-07","ShiftJIS","JIS X 0208","0"
"003586","草迷宮","くさめいきゅう","くさめいきゆう","","","","","NDC 913","新字新仮名","なし",2003-09-07,2014-09-18,"https://www.aozora.gr.jp/cards/000050/card3586.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","泉鏡花集成5","ちくま文庫、筑摩書房","1996（平成8）年2月22日","1996（平成8）年2月22日第1刷","1996（平成8）年2月22日第1刷","鏡花全集　第十一卷","岩波書店","1941（昭和16）年8月15日","","","","","","","","","門田裕志","高柳典子","https://www.aozora.gr.jp/cards/000050/files/3586_ruby_12102.zip","2006-05-20","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000050/files/3586_12103.html","2006-05-20","ShiftJIS","JIS X 0208","1"
"000529","国貞えがく","くにさだえがく","くにさたえかく","","","","","NDC 913","新字新仮名","なし",1999-12-16,2014-09-17,"https://www.aozora.gr.jp/cards/000050/card529.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花短篇集　川村二郎編","岩波文庫、岩波書店","1987（昭和62）年9月16日","1997（平成9）年10月6日第18刷","1999（平成11）年3月15日第19刷","鏡花全集","岩波書店","1942（昭和17）年4月","","","","","","","","","今中一時","青木直子","https://www.aozora.gr.jp/cards/000050/files/529_ruby_20652.zip","2005-12-02","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000050/files/529_20653.html","2005-12-02","ShiftJIS","JIS X 0208","0"
"050774","廓そだち","くるわそだち","くるわそたち","","","","","NDC 914","旧字旧仮名","なし",2011-09-14,2014-09-16,"https://www.aozora.gr.jp/cards/000050/card50774.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","鏡花全集　巻二十七","岩波書店","1942（昭和17）年10月20日","1988（昭和63）年11月2日第3刷","1976（昭和51）年1月6日第2刷 ","","","","","","","","","","","","門田裕志","川山隆","https://www.aozora.gr.jp/cards/000050/files/50774_ruby_44354.zip","2011-08-07","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/50774_44655.html","2011-08-07","ShiftJIS","JIS X 0208","0"
"048398","黒壁","くろかべ","くろかへ","","","","「詞海　第3輯第9巻、第10巻」1894（明治27）年10月、12月","NDC 913","新字新仮名","なし",2015-08-04,2015-05-24,"https://www.aozora.gr.jp/cards/000050/card48398.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","文豪怪談傑作選　泉鏡花集　黒壁","ちくま文庫、筑摩書房","2006（平成18）年10月10日","2006（平成18）年10月10日第1刷","2006（平成18）年10月10日第1刷","鏡花全集　別卷","岩波書店","1976（昭和51）年3月26日","","","","","","","","","門田裕志","noriko saito","https://www.aozora.gr.jp/cards/000050/files/48398_ruby_56927.zip","2015-05-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000050/files/48398_56973.html","2015-05-24","ShiftJIS","JIS X 0208","0"
"004635","黒百合","くろゆり","くろゆり","","","","","NDC 913","新字新仮名","なし",2005-04-14,2014-09-18,"https://www.aozora.gr.jp/cards/000050/card4635.html","000050","泉","鏡花","いずみ","きょうか","いすみ","きようか","Izumi","Kyoka","著者","1873-11-04","1939-09-07","なし","泉鏡花集成2","ちくま文庫、筑摩書房","1996（平成8）年4月24日","1996（平成8）年4月24日第1刷","1996（平成8）年4月24日第1刷","鏡花全集　第四巻","岩波書店","1941（昭和16）年12月25日","","","","","","","","","もんむー","門田裕志","https://www.aozora.gr.jp/cards/000050/files/4635_ruby_17984.zip","2007-09-06","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000050/files/4635_18082.html","2007-09-06","ShiftJIS","JIS X 0208","2"
